event_id,user_id,product_id,product_name,event_type,price,event_time
b49f7603-4ced-46ce-ae36-b7cced357655,4775,1,Laptop,purchase,1200,2026-02-19T17:49:37.706774+00:00
d130d8e9-de2e-4e35-897f-46bef7341865,4960,1,Laptop,purchase,1200,2026-02-19T17:49:37.706774+00:00
666d5f83-9c58-41cb-91b7-e931a5eccb2e,4643,1,Laptop,view,1200,2026-02-19T17:49:37.706774+00:00
0be6d838-9726-4710-a5d7-619872afe501,1408,1,Laptop,view,1200,2026-02-19T17:49:37.706774+00:00
d6393e17-79b9-4e37-a740-09d9b8da6599,1328,2,Phone,purchase,800,2026-02-19T17:49:37.706774+00:00
61092595-b1a7-41d6-b6ad-71f6b2c6772d,4790,1,Laptop,view,1200,2026-02-19T17:49:37.706774+00:00
3cce5d4e-23fd-4b60-a0f9-751b346bcaf6,1674,1,Laptop,purchase,1200,2026-02-19T17:49:37.706774+00:00
49006af6-2e7a-4960-82ae-036ee2ba03cf,2016,2,Phone,view,800,2026-02-19T17:49:37.706774+00:00
f30d3568-664c-432c-8092-7a82759d4cd2,1087,2,Phone,purchase,800,2026-02-19T17:49:37.706774+00:00
50fbcaf6-aa6b-47a0-8e9d-0a176e3d29d9,1079,1,Laptop,purchase,1200,2026-02-19T17:49:37.706774+00:00
9044bffc-de2d-492a-a606-99f85441fce1,4034,1,Laptop,purchase,1200,2026-02-19T17:49:37.706774+00:00
e892b505-29e0-41e5-a2f9-15ae4fc932fa,2321,4,Keyboard,view,100,2026-02-19T17:49:37.706774+00:00
e03688f3-2948-49ff-9e3e-47598eb8e6d3,1203,2,Phone,view,800,2026-02-19T17:49:37.706774+00:00
2db4a571-0305-4ad3-a804-fcc049b4cbdb,3820,4,Keyboard,view,100,2026-02-19T17:49:37.706774+00:00
c7c8f090-39f6-4ad3-9256-034cf3bcb95b,2188,4,Keyboard,purchase,100,2026-02-19T17:49:37.706774+00:00
f664d24a-5611-471b-855f-00f061ad7ee6,1469,2,Phone,view,800,2026-02-19T17:49:37.706774+00:00
0978532b-6a8a-4503-aeea-7bcafd4583b3,2524,4,Keyboard,purchase,100,2026-02-19T17:49:37.706774+00:00
39bb62a2-d2f4-4c41-960c-e3378055fed4,1091,3,Headphones,view,150,2026-02-19T17:49:37.706774+00:00
a0065d19-dcc2-4dae-b3a5-28fc28c0f396,3122,2,Phone,purchase,800,2026-02-19T17:49:37.706774+00:00
b5641dbf-01c7-4d09-a9af-4aae34d190ed,4752,3,Headphones,purchase,150,2026-02-19T17:49:37.706774+00:00
